region,month,ndvi_anomaly,rainfall_anomaly,food_price_inflation,temp_anomaly,risk_label,ndvi_anomaly_lag1,ndvi_anomaly_lag2,rainfall_anomaly_lag1,rainfall_anomaly_lag2,food_price_inflation_lag1,food_price_inflation_lag2,temp_anomaly_lag1,temp_anomaly_lag2
Bomet,2023/05,0.42969765234257307,0.40812037956441694,0.095010563,0.32287635411263066,1,-0.271201835,0.407566474,-0.32302009,-0.150707771,0.043462718,0.061557438455344456,-0.103267228,0.25333068312582924
Bomet,2023/06,0.30367207689911446,-0.213429941,0.13388384977349665,0.12360534514939048,2,0.42969765234257307,-0.271201835,0.40812037956441694,-0.32302009,0.095010563,0.043462718,0.32287635411263066,-0.103267228
Bomet,2023/07,0.30744015516406253,0.4960912999234932,0.047700521,-0.133968845,0,0.30367207689911446,0.42969765234257307,-0.213429941,0.40812037956441694,0.13388384977349665,0.095010563,0.12360534514939048,0.32287635411263066
Bomet,2023/08,-0.272064837,0.027107789,0.12270221488837396,0.3164383499538061,2,0.30744015516406253,0.30367207689911446,0.4960912999234932,-0.213429941,0.047700521,0.13388384977349665,-0.133968845,0.12360534514939048
Bomet,2023/09,-0.493047869,0.11074730257756571,0.06261165,-0.066735314,2,-0.272064837,0.30744015516406253,0.027107789,0.4960912999234932,0.12270221488837396,0.047700521,0.3164383499538061,-0.133968845
Bomet,2023/10,-0.380134633,-0.062384829,0.14143645558687787,-0.006078241,2,-0.493047869,-0.272064837,0.11074730257756571,0.027107789,0.06261165,0.12270221488837396,-0.066735314,0.3164383499538061
Bomet,2023/11,0.018790621743366098,0.3030189588951778,0.05454444,0.38306924963257644,2,-0.380134633,-0.493047869,-0.062384829,0.11074730257756571,0.14143645558687787,0.06261165,-0.006078241,-0.066735314
Bomet,2023/12,0.46244729494211123,-0.148217704,0.074587276,-0.019473014,1,0.018790621743366098,-0.380134633,0.3030189588951778,-0.062384829,0.05454444,0.14143645558687787,0.38306924963257644,-0.006078241
Bomet,2024/01,-0.215159506,-0.363113053,0.09143465,0.10160741393731693,2,0.46244729494211123,0.018790621743366098,-0.148217704,0.3030189588951778,0.074587276,0.05454444,-0.019473014,0.38306924963257644
Bomet,2024/02,-0.448521249,-0.121353536,0.13623988289499805,-0.056262866,2,-0.215159506,0.46244729494211123,-0.363113053,-0.148217704,0.09143465,0.074587276,0.10160741393731693,-0.019473014
Bomet,2024/03,-0.355105128,0.08945276,0.1478475681165901,-0.054766837,2,-0.448521249,-0.215159506,-0.121353536,-0.363113053,0.13623988289499805,0.09143465,-0.056262866,0.10160741393731693
Bomet,2024/04,0.17213554740587855,0.36161961532871756,0.035645632,0.2369298091671158,1,-0.355105128,-0.448521249,0.08945276,-0.121353536,0.1478475681165901,0.13623988289499805,-0.054766837,-0.056262866
Bomet,2024/05,-0.132216867,0.23230583059357945,0.095029457,0.12146481044485513,2,0.17213554740587855,-0.355105128,0.36161961532871756,0.08945276,0.035645632,0.1478475681165901,0.2369298091671158,-0.054766837
Bomet,2024/06,-0.40971023,0.43530249558923795,0.04811701,-0.088088894,1,-0.132216867,0.17213554740587855,0.23230583059357945,0.36161961532871756,0.095029457,0.035645632,0.12146481044485513,0.2369298091671158
Bomet,2024/07,-0.459224858,0.1908929431882418,0.10163465427634236,-0.190047303,2,-0.40971023,-0.132216867,0.43530249558923795,0.23230583059357945,0.04811701,0.095029457,-0.088088894,0.12146481044485513
Bomet,2024/08,0.012093058299280979,-0.173504225,0.096775919,-0.095380143,2,-0.459224858,-0.40971023,0.1908929431882418,0.43530249558923795,0.10163465427634236,0.04811701,-0.190047303,-0.088088894
Bomet,2024/09,0.19093773810246595,-0.013264654,0.14050949831051018,-0.117487434,1,0.012093058299280979,-0.459224858,-0.173504225,0.1908929431882418,0.096775919,0.10163465427634236,-0.095380143,-0.190047303
Bomet,2024/10,-0.158933649,-0.286526479,0.1387040427417844,0.32640361202858864,2,0.19093773810246595,0.012093058299280979,-0.013264654,-0.173504225,0.14050949831051018,0.096775919,-0.117487434,-0.095380143
Bomet,2024/11,-0.242058372,0.259984046,0.12258333003018237,0.13312048695967743,2,-0.158933649,0.19093773810246595,-0.286526479,-0.013264654,0.1387040427417844,0.14050949831051018,0.32640361202858864,-0.117487434
Bomet,2024/12,0.029650578356006485,-0.158147709,0.013965415170884881,0.3383294547719961,2,-0.242058372,-0.158933649,0.259984046,-0.286526479,0.12258333003018237,0.1387040427417844,0.13312048695967743,0.32640361202858864
Bungoma,2023/01,0.40041805716333045,0.23310145727326792,0.050854469,0.009525745,0,0,0,0,0,0,0,0,0
Bungoma,2023/02,0.22595567887023937,0.49711025995257707,0.13306296363976758,0.2679253275145744,1,0.40041805716333045,0,0.23310145727326792,0,0.050854469,0,0.009525745,0
Bungoma,2023/03,0.14203164615428776,-0.315860035,0.024244307114192065,0.33913251311624765,2,0.22595567887023937,0.40041805716333045,0.49711025995257707,0.23310145727326792,0.13306296363976758,0.050854469,0.2679253275145744,0.009525745
Bungoma,2023/04,0.10642905965958993,-0.390802948,0.015220731429904814,0.19810106146483353,2,0.14203164615428776,0.22595567887023937,-0.315860035,0.49711025995257707,0.024244307114192065,0.13306296363976758,0.33913251311624765,0.2679253275145744
Bungoma,2023/05,-0.494938416,-0.239191949,0.082310068,0.21513711861561602,2,0.10642905965958993,0.14203164615428776,-0.390802948,-0.315860035,0.015220731429904814,0.024244307114192065,0.19810106146483353,0.33913251311624765
Bungoma,2023/06,0.15196125950260053,-0.175730691,0.10682688320213038,-0.057650548,2,-0.494938416,0.10642905965958993,-0.239191949,-0.390802948,0.082310068,0.015220731429904814,0.21513711861561602,0.19810106146483353
Bungoma,2023/07,-0.174600302,0.3464914051180241,0.097444935,0.30953404629650677,2,0.15196125950260053,-0.494938416,-0.175730691,-0.239191949,0.10682688320213038,0.082310068,-0.057650548,0.21513711861561602
Bungoma,2023/08,0.15761289230034337,0.1683086033354716,0.014051215174213871,0.020629482,1,-0.174600302,0.15196125950260053,0.3464914051180241,-0.175730691,0.097444935,0.10682688320213038,0.30953404629650677,-0.057650548
Bungoma,2023/09,-0.234797632,-0.156010357,0.14595158321286683,0.035858635,2,0.15761289230034337,-0.174600302,0.1683086033354716,0.3464914051180241,0.014051215174213871,0.097444935,0.020629482,0.30953404629650677
Bungoma,2023/10,0.3920465551771133,0.23113862599726287,0.11922169553124726,0.10158225586311531,1,-0.234797632,0.15761289230034337,-0.156010357,0.1683086033354716,0.14595158321286683,0.014051215174213871,0.035858635,0.020629482
Bungoma,2023/11,0.076903885,0.092517694,0.029286448169706672,0.23347126915690325,2,0.3920465551771133,-0.234797632,0.23113862599726287,-0.156010357,0.11922169553124726,0.14595158321286683,0.10158225586311531,0.035858635
Bungoma,2023/12,-0.219227638,-0.375684034,0.096820844,-0.093733592,2,0.076903885,0.3920465551771133,0.092517694,0.23113862599726287,0.029286448169706672,0.11922169553124726,0.23347126915690325,0.10158225586311531
Bungoma,2024/01,0.4404585843529143,0.5539285770025874,0.13722965853306726,0.022095220153266648,0,-0.219227638,0.076903885,-0.375684034,0.092517694,0.096820844,0.029286448169706672,-0.093733592,0.23347126915690325
Bungoma,2024/02,-0.484543383,0.5283185625877254,0.064227622,0.3799928914262018,2,0.4404585843529143,-0.219227638,0.5539285770025874,-0.375684034,0.13722965853306726,0.096820844,0.022095220153266648,-0.093733592
Bungoma,2024/03,0.46361997708925284,0.45300945546736004,0.044167334,0.031058637161155173,0,-0.484543383,0.4404585843529143,0.5283185625877254,0.5539285770025874,0.064227622,0.13722965853306726,0.3799928914262018,0.022095220153266648
Bungoma,2024/04,0.3511366715168569,-0.083077995,0.025423912002913874,0.13408075747501014,1,0.46361997708925284,-0.484543383,0.45300945546736004,0.5283185625877254,0.044167334,0.064227622,0.031058637161155173,0.3799928914262018
Bungoma,2024/05,0.43615477416078097,0.296029797,0.085509176,-0.141694104,0,0.3511366715168569,0.46361997708925284,-0.083077995,0.45300945546736004,0.025423912002913874,0.044167334,0.13408075747501014,0.031058637161155173
Bungoma,2024/06,0.11500722669916974,0.5900538501042633,0.021012602285478604,0.11099779141824206,0,0.43615477416078097,0.3511366715168569,0.296029797,-0.083077995,0.085509176,0.025423912002913874,-0.141694104,0.13408075747501014
Bungoma,2024/07,0.37737307192795544,0.3407686177542044,0.10455236114929019,0.22149045039226561,1,0.11500722669916974,0.43615477416078097,0.5900538501042633,0.296029797,0.021012602285478604,0.085509176,0.11099779141824206,-0.141694104
Bungoma,2024/08,-0.140508849,-0.106408156,0.12140417332177704,0.28606803680750853,2,0.37737307192795544,0.11500722669916974,0.3407686177542044,0.5900538501042633,0.10455236114929019,0.021012602285478604,0.22149045039226561,0.11099779141824206
Bungoma,2024/09,0.3670723185801037,0.5132405525564713,0.07670136,0.10090977681231977,0,-0.140508849,0.37737307192795544,-0.106408156,0.3407686177542044,0.12140417332177704,0.10455236114929019,0.28606803680750853,0.22149045039226561
Bungoma,2024/10,0.29829517896677515,0.24996393077776513,0.1052950315886555,0.2774756016616607,1,0.3670723185801037,-0.140508849,0.5132405525564713,-0.106408156,0.07670136,0.12140417332177704,0.10090977681231977,0.28606803680750853
Bungoma,2024/11,0.3900053418175663,-0.062004843,0.056337443,-0.143610836,1,0.29829517896677515,0.3670723185801037,0.24996393077776513,0.5132405525564713,0.1052950315886555,0.07670136,0.2774756016616607,0.10090977681231977
Bungoma,2024/12,0.078280141,-0.364057726,0.069839703,0.125586781,2,0.3900053418175663,0.29829517896677515,-0.062004843,0.24996393077776513,0.056337443,0.1052950315886555,-0.143610836,0.2774756016616607
Busia,2023/01,-0.213458748,0.19083326056901073,0.004575037,-0.177591087,1,0,0,0,0,0,0,0,0
Busia,2023/02,0.32260056065965825,-0.039809359,0.019059076897782717,0.11334595603288267,1,-0.213458748,0,0.19083326056901073,0,0.004575037,0,-0.177591087,0
Busia,2023/03,0.26999355309861084,-0.184178973,0.093433571,-0.148791521,1,0.32260056065965825,-0.213458748,-0.039809359,0.19083326056901073,0.019059076897782717,0.004575037,0.11334595603288267,-0.177591087
Busia,2023/04,-0.448318279,0.13135463156814797,0.081095268,0.18245794089892398,2,0.26999355309861084,0.32260056065965825,-0.184178973,-0.039809359,0.093433571,0.019059076897782717,-0.148791521,0.11334595603288267
Busia,2023/05,0.22609133372266155,0.5758520794625346,0.077445052,-0.006226116,0,-0.448318279,0.26999355309861084,0.13135463156814797,-0.184178973,0.081095268,0.093433571,0.18245794089892398,-0.148791521
Busia,2023/06,0.29518619476870367,-0.129167749,0.065845713,-0.152926171,1,0.22609133372266155,-0.448318279,0.5758520794625346,0.13135463156814797,0.077445052,0.081095268,-0.006226116,0.18245794089892398
Busia,2023/07,-0.474649257,0.562648415,0.12539701807683087,0.21758452365621883,2,0.29518619476870367,0.22609133372266155,-0.129167749,0.5758520794625346,0.065845713,0.077445052,-0.152926171,-0.006226116
Busia,2023/08,-0.091047056,-0.22670568,0.023465556400662908,-0.049854261,2,-0.474649257,0.29518619476870367,0.562648415,-0.129167749,0.12539701807683087,0.065845713,0.21758452365621883,-0.152926171
Busia,2023/09,0.049226665,0.3145959227000623,0.099029607,-0.032039662,1,-0.091047056,-0.474649257,-0.22670568,0.562648415,0.023465556400662908,0.12539701807683087,-0.049854261,0.21758452365621883
Busia,2023/10,0.4548652806631941,0.3378969166957685,0.083153108,0.16703244774061138,0,0.049226665,-0.091047056,0.3145959227000623,-0.22670568,0.099029607,0.023465556400662908,-0.032039662,-0.049854261
Busia,2023/11,-0.080399938,-0.15226901,0.053395902,0.2547076662786215,2,0.4548652806631941,0.049226665,0.3378969166957685,0.3145959227000623,0.083153108,0.099029607,0.16703244774061138,-0.032039662
Busia,2023/12,-0.485606511,-0.283927359,0.006900396,-0.175562719,2,-0.080399938,0.4548652806631941,-0.15226901,0.3378969166957685,0.053395902,0.083153108,0.2547076662786215,0.16703244774061138
Busia,2024/01,0.3554605840110072,0.30365785938002365,0.071126074,-0.141299504,0,-0.485606511,-0.080399938,-0.283927359,-0.15226901,0.006900396,0.053395902,-0.175562719,0.2547076662786215
Busia,2024/02,-0.008384125,0.073471771,0.025980280486502277,0.060310989542783855,2,0.3554605840110072,-0.485606511,0.30365785938002365,-0.283927359,0.071126074,0.006900396,-0.141299504,-0.175562719
Busia,2024/03,-0.101495266,0.21585009805221644,0.095264048,-0.172817594,1,-0.008384125,0.3554605840110072,0.073471771,0.30365785938002365,0.025980280486502277,0.071126074,0.060310989542783855,-0.141299504
Busia,2024/04,-0.125387385,0.22585991571423636,0.075470439,0.31389390471299344,2,-0.101495266,-0.008384125,0.21585009805221644,0.073471771,0.095264048,0.025980280486502277,-0.172817594,0.060310989542783855
Busia,2024/05,0.158693632,-0.237065573,0.010585312110064476,0.1854515669237894,2,-0.125387385,-0.101495266,0.22585991571423636,0.21585009805221644,0.075470439,0.095264048,0.31389390471299344,-0.172817594
Busia,2024/06,-0.473488689,0.18577558127346327,0.14103453621374362,0.1452845067255274,2,0.158693632,-0.125387385,-0.237065573,0.22585991571423636,0.010585312110064476,0.075470439,0.1854515669237894,0.31389390471299344
Busia,2024/07,-0.111830074,0.24328821844235315,0.068737934,0.12737007358956098,2,-0.473488689,0.158693632,0.18577558127346327,-0.237065573,0.14103453621374362,0.010585312110064476,0.1452845067255274,0.1854515669237894
Busia,2024/08,0.44146480877652516,-0.013897362,0.14417858457358712,0.3432103851736383,2,-0.111830074,-0.473488689,0.24328821844235315,0.18577558127346327,0.068737934,0.14103453621374362,0.12737007358956098,0.1452845067255274
Busia,2024/09,-0.304208865,-0.330638699,0.015116700206613997,-0.189066905,2,0.44146480877652516,-0.111830074,-0.013897362,0.24328821844235315,0.14417858457358712,0.068737934,0.3432103851736383,0.12737007358956098
Busia,2024/10,-0.405557039,0.2830067734163568,0.010678297269034348,-0.008614622,2,-0.304208865,0.44146480877652516,-0.330638699,-0.013897362,0.015116700206613997,0.14417858457358712,-0.189066905,0.3432103851736383
Busia,2024/11,0.34487531096945456,-0.376728064,0.12217027238834036,-0.030887135,2,-0.405557039,-0.304208865,0.2830067734163568,-0.330638699,0.010678297269034348,0.015116700206613997,-0.008614622,-0.189066905
Busia,2024/12,-0.381835172,0.2967371653641506,0.094341427,0.3264832081162318,2,0.34487531096945456,-0.405557039,-0.376728064,0.2830067734163568,0.12217027238834036,0.010678297269034348,-0.030887135,-0.008614622
Elgeyo-Marakwet,2023/01,0.23507104380388577,0.40348093038484856,0.042305186,-0.093536274,0,0,0,0,0,0,0,0,0
Elgeyo-Marakwet,2023/02,0.25061475164085834,0.406834739,0.148575771,0.047570606146855904,1,0.23507104380388577,0,0.40348093038484856,0,0.042305186,0,-0.093536274,0
Elgeyo-Marakwet,2023/03,-0.127981914,0.3764129607419968,0.051120531,0.3584543953621389,2,0.25061475164085834,0.23507104380388577,0.406834739,0.40348093038484856,0.148575771,0.042305186,0.047570606146855904,-0.093536274
Elgeyo-Marakwet,2023/04,0.3584127518430118,0.028994027375018327,0.1126306601687246,0.2527257244508095,1,-0.127981914,0.25061475164085834,0.3764129607419968,0.406834739,0.051120531,0.148575771,0.3584543953621389,0.047570606146855904
Elgeyo-Marakwet,2023/05,-0.396876131,0.5025529066795666,0.075787856,0.29587447966464503,2,0.3584127518430118,-0.127981914,0.028994027375018327,0.3764129607419968,0.1126306601687246,0.051120531,0.2527257244508095,0.3584543953621389
Elgeyo-Marakwet,2023/06,-0.179950399,0.49552322849620045,0.058380252,-0.193497409,1,-0.396876131,0.3584127518430118,0.5025529066795666,0.028994027375018327,0.075787856,0.1126306601687246,0.29587447966464503,0.2527257244508095
Elgeyo-Marakwet,2023/07,0.40538197641926366,-0.308713323,0.047897046,0.37003718,2,-0.179950399,-0.396876131,0.49552322849620045,0.5025529066795666,0.058380252,0.075787856,-0.193497409,0.29587447966464503
Elgeyo-Marakwet,2023/08,0.4506071469375561,0.1734378881232861,0.094775582,0.069067313,1,0.40538197641926366,-0.179950399,-0.308713323,0.49552322849620045,0.047897046,0.058380252,0.37003718,-0.193497409
Elgeyo-Marakwet,2023/09,-0.206789228,-0.071335455,0.10087776841155575,0.25142471766260804,2,0.4506071469375561,0.40538197641926366,0.1734378881232861,-0.308713323,0.094775582,0.047897046,0.069067313,0.37003718
Elgeyo-Marakwet,2023/10,0.29157904372584853,0.38961814279455387,0.013680915457303554,0.096652183,0,-0.206789228,0.4506071469375561,-0.071335455,0.1734378881232861,0.10087776841155575,0.094775582,0.25142471766260804,0.069067313
Elgeyo-Marakwet,2023/11,-0.44244124,0.1495288823237355,0.066229575,0.3326225096549799,2,0.29157904372584853,-0.206789228,0.38961814279455387,-0.071335455,0.013680915457303554,0.10087776841155575,0.096652183,0.25142471766260804
Elgeyo-Marakwet,2023/12,-0.149084987,-0.282932984,0.021448752307925378,0.2569063790304834,2,-0.44244124,0.29157904372584853,0.1495288823237355,0.38961814279455387,0.066229575,0.013680915457303554,0.3326225096549799,0.096652183
Elgeyo-Marakwet,2024/01,0.11821806331626106,-0.298877324,0.012616020917249615,0.22058147887547203,2,-0.149084987,-0.44244124,-0.282932984,0.1495288823237355,0.021448752307925378,0.066229575,0.2569063790304834,0.3326225096549799
Elgeyo-Marakwet,2024/02,-0.427236994,0.4218600592903562,0.10593633407347443,-0.151190732,1,0.11821806331626106,-0.149084987,-0.298877324,-0.282932984,0.012616020917249615,0.021448752307925378,0.22058147887547203,0.2569063790304834
Elgeyo-Marakwet,2024/03,-0.415162286,0.5866395785011754,0.056140619,0.022385288240134582,1,-0.427236994,0.11821806331626106,0.4218600592903562,-0.298877324,0.10593633407347443,0.012616020917249615,-0.151190732,0.22058147887547203
Elgeyo-Marakwet,2024/04,0.3127995672575026,0.5472485773838587,0.14790015957343064,0.252026911,1,-0.415162286,-0.427236994,0.5866395785011754,0.4218600592903562,0.056140619,0.10593633407347443,0.022385288240134582,-0.151190732
Elgeyo-Marakwet,2024/05,-0.123740414,-0.316499283,0.11657203738911551,0.13504254984148306,2,0.3127995672575026,-0.415162286,0.5472485773838587,0.5866395785011754,0.14790015957343064,0.056140619,0.252026911,0.022385288240134582
Elgeyo-Marakwet,2024/06,-0.075777991,0.506354385,0.016679622345922702,0.095575063,1,-0.123740414,0.3127995672575026,-0.316499283,0.5472485773838587,0.11657203738911551,0.14790015957343064,0.13504254984148306,0.252026911
Elgeyo-Marakwet,2024/07,-0.488646355,0.068660642,0.008445491,-0.12870925,2,-0.075777991,-0.123740414,0.506354385,-0.316499283,0.016679622345922702,0.11657203738911551,0.095575063,0.13504254984148306
Elgeyo-Marakwet,2024/08,-0.382473753,0.24921030211606354,0.1119067318898135,0.15002125905829583,2,-0.488646355,-0.075777991,0.068660642,0.506354385,0.008445491,0.016679622345922702,-0.12870925,0.095575063
Elgeyo-Marakwet,2024/09,0.4621725484745419,-0.02512942,0.042856813,0.32115947691367625,1,-0.382473753,-0.488646355,0.24921030211606354,0.068660642,0.1119067318898135,0.008445491,0.15002125905829583,-0.12870925
Elgeyo-Marakwet,2024/10,-0.276404161,0.5632225394406113,0.001823171,0.3819272960245835,2,0.4621725484745419,-0.382473753,-0.02512942,0.24921030211606354,0.042856813,0.1119067318898135,0.32115947691367625,0.15002125905829583
Elgeyo-Marakwet,2024/11,-0.456840088,0.49114311369807107,0.079155166,0.3957788776715803,2,-0.276404161,0.4621725484745419,0.5632225394406113,-0.02512942,0.001823171,0.042856813,0.3819272960245835,0.32115947691367625
Elgeyo-Marakwet,2024/12,-0.426203435,0.15385428440132076,0.14539538034286484,0.11385870650208935,2,-0.456840088,-0.276404161,0.49114311369807107,0.5632225394406113,0.079155166,0.001823171,0.3957788776715803,0.3819272960245835
Embu,2023/01,0.12939863813526253,0.29574868898461715,0.06818116,0.17653484805043812,1,0,0,0,0,0,0,0,0
Embu,2023/02,0.084314312,0.50115801,0.006816957,-0.031422086,0,0.12939863813526253,0,0.29574868898461715,0,0.06818116,0,0.17653484805043812,0
Embu,2023/03,0.45041148407655873,0.4902637838909163,0.068348513,0.17207955868092206,0,0.084314312,0.12939863813526253,0.50115801,0.29574868898461715,0.006816957,0.06818116,-0.031422086,0.17653484805043812
Embu,2023/04,-0.222618817,-0.21187884,0.069554761,0.012011336815631712,2,0.45041148407655873,0.084314312,0.4902637838909163,0.50115801,0.068348513,0.006816957,0.17207955868092206,-0.031422086
Embu,2023/05,0.083656112,-0.322265363,0.14615922114992497,0.39172644668776185,2,-0.222618817,0.45041148407655873,-0.21187884,0.4902637838909163,0.069554761,0.068348513,0.012011336815631712,0.17207955868092206
Embu,2023/06,0.19816171401974514,0.13609636634412037,0.046429142,0.28827701182416926,2,0.083656112,-0.222618817,-0.322265363,-0.21187884,0.14615922114992497,0.069554761,0.39172644668776185,0.012011336815631712
Embu,2023/07,0.18473117255387927,-0.237383061,0.13663907767407638,0.29352234575390146,2,0.19816171401974514,0.083656112,0.13609636634412037,-0.322265363,0.046429142,0.14615922114992497,0.28827701182416926,0.39172644668776185
Embu,2023/08,0.44979991329192404,0.32571950838835995,0.092012279,0.050945822,0,0.18473117255387927,0.19816171401974514,-0.237383061,0.13609636634412037,0.13663907767407638,0.046429142,0.29352234575390146,0.28827701182416926
Embu,2023/09,0.43272848335401326,0.46606388950040833,0.006782801,-0.184179815,0,0.44979991329192404,0.18473117255387927,0.32571950838835995,-0.237383061,0.092012279,0.13663907767407638,0.050945822,0.29352234575390146
Embu,2023/10,-0.123536633,0.41055333078183287,0.14809141939724166,-0.109749865,1,0.43272848335401326,0.44979991329192404,0.46606388950040833,0.32571950838835995,0.006782801,0.092012279,-0.184179815,0.050945822
Embu,2023/11,0.094130715,-0.019109143,0.14548715967219047,0.3052713538814253,2,-0.123536633,0.43272848335401326,0.41055333078183287,0.46606388950040833,0.14809141939724166,0.006782801,-0.109749865,-0.184179815
Embu,2023/12,0.33832870471113785,0.06869316,0.062222925,-0.035955757,1,0.094130715,-0.123536633,-0.019109143,0.41055333078183287,0.14548715967219047,0.14809141939724166,0.3052713538814253,-0.109749865
